filename,spearman_2011,spearman_2012,spearman_2013,spearman_2014,spearman_2015,spearman_2016,spearman_2017,spearman_2018,spearman_2019,spearman_2020,spearman_2021,spearman_2022,spearman_2023,spearman_2024,spearman_random
ENV_HV1B9_DuenasDecamp_2016_with_scoresandembeddings_allyears.csv,0.3696760777100263,0.37603453484700106,0.3570048192691909,0.4122760440890703,0.40595891629728376,0.35910214121880707,0.38671663353637103,0.3850286201155465,0.37024785724593495,0.38500869550009764,0.4021150594848962,0.3748973516521275,0.3634517416987585,0.3852016796325878,0.03176609904742669
ENV_HV1BR_Haddox_2016_with_scoresandembeddings_allyears.csv,0.284500455848408,0.2765613352643345,0.27962588246912584,0.3200186740876691,0.3143240919952968,0.31542668269086754,0.3390512527071364,0.32955432402140145,0.32486335619420703,0.3236050577424962,0.31709172361024335,0.306573168858966,0.3173098960467158,0.3273749050214507,-0.004282212819762841
EPHB2_HUMAN_Tsuboyama_2023_1F0M_with_scoresandembeddings_allyears.csv,0.38863967357769685,-0.1566340186715865,0.5895935378592329,0.7465347343697258,0.3852634144499293,0.7480758230617186,0.573438236255097,0.562836162535502,0.523057231230079,0.6800725501628322,0.6090472631231088,0.5326316425814173,0.7882743145636703,0.6278873848990079,-0.02986309575140722
ERBB2_HUMAN_Elazar_2016_with_scoresandembeddings_allyears.csv,0.5253640632100777,0.5898583760985161,0.5309856782824655,0.5221213581451659,0.5292263682764136,0.5247878412389237,0.5280533608346828,0.5243867517510273,0.5303865145251528,0.49497737550295023,0.5173295020852587,0.5602130831200474,0.5511741955372383,0.5392369341766069,-0.11077724509885184
ESTA_BACSU_Nutschel_2020_with_scoresandembeddings_allyears.csv,0.25294755646982026,0.28071945666457643,0.36639953509784656,0.31117656703912255,0.3289407414432664,0.3084259958620009,0.2766755282640961,0.2796320734715228,0.30314988161966355,0.26579903596853405,0.2849320764183092,0.2918328500843725,0.24336033328797968,0.2734137991117735,-0.03326284516073785
F7YBW8_MESOW_Aakre_2015_with_scoresandembeddings_allyears.csv,0.03799334968992316,0.216429287077136,0.12152313928632681,-0.00876592169080975,0.04003824270111418,-0.06879385684030788,0.24002231087630238,0.04271317307213842,0.1287345599987956,-0.007195292191745621,0.07597917831347437,0.07906405864004197,0.1637059386051105,0.05764078702544973,0.004506051136617811
F7YBW8_MESOW_Ding_2023_with_scoresandembeddings_allyears.csv,0.3066274124525365,0.3487243340372593,0.29090477013792104,0.4477569262973287,0.35552371828522755,0.3892687644579071,0.3251838722205103,0.39765020637417486,0.38160201211414096,0.37991106679217435,0.3406514448649686,0.4634633235105624,0.3489754602603556,0.46417473207926097,-0.008301236163837355
FECA_ECOLI_Tsuboyama_2023_2D1U_with_scoresandembeddings_allyears.csv,-0.17085714190857973,0.05034873584157407,0.12541510832682423,0.17459172911796572,0.11944404352352514,0.021574516899795535,0.015897355050429808,0.11686177853987786,0.07058977916686383,0.14446968417329828,0.4663339356127521,0.1063273847582072,0.1878284171859745,0.290524792180421,0.02845992717556219
FKBP3_HUMAN_Tsuboyama_2023_2KFV_with_scoresandembeddings_allyears.csv,0.3607856129773453,0.2607509336663243,0.30597163495624546,0.22675596337504875,0.24333202147965843,0.25548875449690867,0.21837896448695915,0.25883406455452673,0.24742991152313296,0.22741516080488963,0.14652686009943056,0.2207067916378069,0.16575990929485165,0.06192363975367018,-0.013893799909161463
GAL4_YEAST_Kitzman_2015_with_scoresandembeddings_allyears.csv,0.3650566493767864,0.303974801971484,0.3412877885575058,0.32769778610577643,0.29266477597423046,0.31981826670024754,0.31838027567054344,0.31291801670363373,0.3244537007013241,0.3201591800165852,0.3152377226632958,0.2877134830051491,0.2836113479614266,0.29568854019129215,0.025706546892748927
GCN4_YEAST_Staller_2018_with_scoresandembeddings_allyears.csv,0.09437385187265133,-0.0028032088306396354,0.08019028055367072,0.12037920934871718,0.08423565883134435,0.15990516754835402,0.04838318066727166,0.14084172073041473,0.08270250986757395,0.07614626317069413,0.14185686557047342,0.16995721145659587,0.05130540701901638,0.07618315124399797,0.0048093147625869305
GDIA_HUMAN_Silverstein_2021_with_scoresandembeddings_allyears.csv,0.4257412090157497,0.4236733938178357,0.4215871896766473,0.41061641409427974,0.42731458501509983,0.4252415732773645,0.40587822917726424,0.41390332725471407,0.3997915177984855,0.4197478940324779,0.39507855265932695,0.4283506243279748,0.43624165957078787,0.3835442734190921,-0.03310165568331855
GFP_AEQVI_Sarkisyan_2016_with_scoresandembeddings_allyears.csv,0.5828867202209989,0.5037129109214135,0.32398846269306686,0.6053973840133668,0.11007912675797692,0.12010427445343368,0.05358435068519467,-0.03152131498676735,0.017701083225039615,-0.03293385612456057,0.16533160700147723,0.19695851406634557,0.08083414671331067,0.11546781610303451,-0.01825767077979088
GLPA_HUMAN_Elazar_2016_with_scoresandembeddings_allyears.csv,0.38350374136059867,0.47102546736407486,0.3550587928094069,0.4215709634513543,0.23712474193995875,0.44745367159258753,0.4453973512635762,0.3894670703147313,0.38009041281446615,0.31898750703800116,0.3529241364678619,0.40124276819884297,0.45990501758480284,0.3359480697516912,0.05404858464777356
GRB2_HUMAN_Faure_2021_with_scoresandembeddings_allyears.csv,0.6464682145424708,0.6331972486405547,0.5457874059587519,0.5841894207229753,0.6232052105665711,0.6175991289412122,0.5589450416220716,0.630754613689701,0.6626928735443935,0.6110611363832933,0.5915821662132796,0.6058550867423863,0.5844586722583115,0.6160433535919645,0.020196828308416515
HCP_LAMBD_Tsuboyama_2023_2L6Q_with_scoresandembeddings_allyears.csv,0.30545804701078805,0.33776904614222647,0.1771838723030788,0.2902320901383401,0.3054874282191556,0.32482285928809373,0.275682319252555,0.16072012228241597,0.23601580053804957,0.2802325741445853,0.3180031067144558,0.2566287981780223,0.3300904823021921,0.3228011694021915,-0.021928911233773763
